candidate_id,school_id,school_name,degree_type,source_key,source_name,source_url,value_url,source_row_number,source_school_name,metric_context,gpa,mcat,published_source_count,published_mcat_average,published_gpa_average,published_mcat_spread,published_gpa_spread,data_quality_band,agreement_label,data_confidence,match_score,match_label,notes
cycletrack_acceptance_median:631,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Texas Christian University,631,Texas Christian University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.629,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:632,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Texas Tech - Foster,632,Texas Tech University (Foster),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.676,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:633,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Texas Tech - Lubbock,633,Texas Tech University (Lubbock),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.627,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:634,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Toledo,634,University of Toledo,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,513,,,,,,review,single_source,cycletrack_context_only_single_source,0.625,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:635,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Touro - California,635,Touro University (California),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,511,,,,,,review,single_source,cycletrack_context_only_single_source,0.686,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:636,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Touro - Nevada,636,Touro University (Nevada),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.74,508,,,,,,review,single_source,cycletrack_context_only_single_source,0.656,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:637,do_tourocom_harlem_touro_college_of_osteopathic_medicine_new_york_new_york,Touro College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Touro - New York,637,Touro College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.7,508,,,,,,review,single_source,cycletrack_context_only_single_source,1,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:638,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Tufts,638,Tufts University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.92,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.667,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:639,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Tulane,639,Tulane University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.68,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:640,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Uniformed Services,640,Uniformed Services University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,512,,,,,,review,single_source,cycletrack_context_only_single_source,0.688,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:641,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California Davis,641,University of California (Davis),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.771,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:642,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California Irvine,642,University of California (Irvine),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,518,,,,,,review,single_source,cycletrack_context_only_single_source,0.778,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:643,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California Los Angeles,643,University of California (Los Angeles),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.81,518,,,,,,review,single_source,cycletrack_context_only_single_source,0.7,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:644,md_university_of_california_riverside_school_of_medicine_riverside_california,"University of California, Riverside School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California Riverside,644,University of California (Riverside),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.75,513,,,,,,review,single_source,cycletrack_context_only_single_source,0.795,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:645,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California San Diego,645,University of California (San Diego),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,519,,,,,,review,single_source,cycletrack_context_only_single_source,0.795,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:646,md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,"University of California, San Francisco School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of California San Francisco,646,University of California (San Francisco),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,520,,,,,,review,single_source,cycletrack_context_only_single_source,0.814,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:647,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Central Florida,647,University of Central Florida,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.754,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:648,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Nevada Las Vegas,648,University of Nevada Las Vegas,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,516.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.646,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:649,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of South Florida,649,University of South Florida,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,522,,,,,,review,single_source,cycletrack_context_only_single_source,0.646,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:650,md_keck_school_of_medicine_of_the_university_of_southern_california_los_angeles_cal,Keck School of Medicine of the University of Southern California,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Southern California,650,University of Southern California,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,518.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.741,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:651,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - Austin,651,University of Texas (Austin),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,523,,,,,,review,single_source,cycletrack_context_only_single_source,0.697,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:652,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - Houston,652,University of Texas (Houston),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.677,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:653,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - Medical Branch,653,University of Texas (Medical Branch),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.86,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.73,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:654,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - Rio Grande,654,University of Texas (Rio Grande),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.83,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.701,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:655,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - San Antonio,655,University of Texas (San Antonio),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,521,,,,,,review,single_source,cycletrack_context_only_single_source,0.639,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:656,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/University of Texas - Southwestern,656,University of Texas (Southwestern),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,520,,,,,,review,single_source,cycletrack_context_only_single_source,0.795,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:657,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Utah,657,University of Utah,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,512.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.56,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:658,md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Vanderbilt,658,Vanderbilt University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,523,,,,,,review,single_source,cycletrack_context_only_single_source,0.724,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:659,md_university_of_georgia_school_of_medicine_athens_georgia,University of Georgia School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Vermont,659,University of Vermont,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.83,515,,,,,,review,single_source,cycletrack_context_only_single_source,0.577,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:660,md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Virginia,660,University of Virginia,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,521,,,,,,review,single_source,cycletrack_context_only_single_source,0.704,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:661,md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Virginia Commonwealth,661,Virginia Commonwealth University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,515,,,,,,review,single_source,cycletrack_context_only_single_source,0.8,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:662,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Virginia Tech,662,Virginia Tech,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.51,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:663,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Wake Forest,663,Wake Forest University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.733,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:664,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Washington,664,University of Washington,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.724,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:665,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Washington State,665,Washington State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.719,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:666,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,Washington University in St. Louis School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Washington University Saint Louis,666,Washington University Saint Louis,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,523,,,,,,review,single_source,cycletrack_context_only_single_source,0.756,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:667,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Wayne State,667,Wayne State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.733,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:668,md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/West Virginia,668,West Virginia University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.75,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:669,do_wvsom_west_virginia_school_of_osteopathic_medicine_lewisburg_west_virginia,West Virginia School of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/West Virginia SOM,669,West Virginia School of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.73,507,1,502,3.53,0,0,low,major_conflict,cycletrack_context_only_major_conflict,1,exact,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:670,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Western Michigan,670,Western Michigan University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.625,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:671,md_george_washington_university_school_of_medicine_and_health_sciences_washington_d,George Washington University School of Medicine and Health Sciences,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Western University - California,671,Western University of Health Sciences,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,512,,,,,,review,single_source,cycletrack_context_only_single_source,0.66,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:672,md_george_washington_university_school_of_medicine_and_health_sciences_washington_d,George Washington University School of Medicine and Health Sciences,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Western University - Oregon,672,Western University of Health Sciences,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.76,509,,,,,,review,single_source,cycletrack_context_only_single_source,0.66,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:673,do_wcucom_william_carey_university_college_of_osteopathic_medicine_hattiesburg_miss,William Carey University College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/William Carey,673,William Carey University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,505,,,,,,review,single_source,cycletrack_context_only_single_source,0.623,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:674,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Wisconsin,674,University of Wisconsin,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.8,515,,,,,,review,single_source,cycletrack_context_only_single_source,0.632,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:675,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,Boonshoft School of Medicine Wright State University,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Wright State,675,Wright State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.639,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:676,md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Yale,676,Yale School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,523,3,521,3.94,0,0.01,high,minor_conflict,cycletrack_context_only_minor_conflict,1,exact,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
matchguy:350,md_albany_medical_college_albany_new_york,Albany Medical College,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,350,Albany Medical College,published school average GPA and MCAT,3.77,512,3,511.7,3.77,1,0.06,high,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:351,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,351,Boston University Sch of Med,published school average GPA and MCAT,3.76,517,1,517,3.76,0,0,low,major_conflict,third_party_candidate_major_conflict,0.742,no_match,
matchguy:352,md_the_warren_alpert_medical_school_of_brown_university_providence_rhode_island,The Warren Alpert Medical School of Brown University,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,352,Brown University The Warren Alpert Medical School,published school average GPA and MCAT,3.76,516,3,515.7,3.79,1,0.07,high,minor_conflict,third_party_candidate_minor_conflict,1,high_confidence,
matchguy:353,md_california_northstate_university_college_of_medicine_elk_grove_california,California Northstate University College of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,353,California Northstate University College of Medicine,published school average GPA and MCAT,3.83,513.4,3,512.4,3.8,2.9,0.09,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:354,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,354,California University of Science and Medicine,published school average GPA and MCAT,,510,2,510.5,3.61,1,0,high,major_conflict,third_party_candidate_major_conflict,0.916,review,
matchguy:355,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,355,Case Western Reserve University School of Medicine,published school average GPA and MCAT,3.9,517,3,517.7,3.89,2,0.04,high,minor_conflict,third_party_candidate_minor_conflict,1,exact,
matchguy:356,md_chicago_medical_school_at_rosalind_franklin_university_of_medicine_and_science_n,Chicago Medical School at Rosalind Franklin University of Medicine and Science,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,356,Chicago Medical School at Rosalind Franklin University of Medicine & Science,published school average GPA and MCAT,3.69,508,3,509.7,3.69,5,0,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:357,md_creighton_university_school_of_medicine_omaha_nebraska,Creighton University School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,357,Creighton University School of Medicine,published school average GPA and MCAT,3.86,513,3,512.6,3.8,3.5,0.03,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:358,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,358,Dalhousie University Faculty of Medicine,published school average GPA and MCAT,3.8,505,1,505,3.8,0,0,low,single_source,third_party_candidate_single_source,0.765,review,
matchguy:359,md_donald_and_barbara_zucker_school_of_medicine_at_hofstra_northwell_hempstead_new_,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,359,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,published school average GPA and MCAT,3.92,518,1,518,3.92,0,0,low,single_source,third_party_candidate_single_source,1,exact,
matchguy:360,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,Drexel University College of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,360,Drexel University College of Medicine,published school average GPA and MCAT,3.76,512,3,510,3.68,3.5,0.17,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:361,md_east_tennessee_state_university_james_h_quillen_college_of_medicine_johnson_city,East Tennessee State University James H. Quillen College of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,361,East Tennessee State University James H. Quillen College of Medicine,published school average GPA and MCAT,3.85,512.82,3,511.3,3.84,5,0.04,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:362,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,362,Eastern Virginia Medical School,published school average GPA and MCAT,3.7,513,3,513,3.7,0,0.01,high,minor_conflict,third_party_candidate_minor_conflict,0.725,no_match,
matchguy:363,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,363,Emory University School of Medicine,published school average GPA and MCAT,3.81,514.9,3,512.6,3.8,3.5,0.03,medium,major_conflict,third_party_candidate_major_conflict,1,exact,
matchguy:364,md_charles_e_schmidt_college_of_medicine_at_florida_atlantic_university_boca_raton_,Charles E. Schmidt College of Medicine at Florida Atlantic University,MD,matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,364,Florida Atlantic University Charles E. Schmidt College of Medicine,published school average GPA and MCAT,3.83,513,3,513,3.82,0,0.03,high,close_agreement,third_party_candidate_close_agreement,1,high_confidence,
